id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id
malware--a5818d36-e9b0-46da-842d-b727a5e36ea6,WARPWIRE,malware,S1116,enterprise,Network Devices,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,3
malware--a5e91d50-24fa-44ec-9894-39a88f658cea,CrossRAT,malware,S0235,enterprise,Linux | Windows | macOS,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,3
malware--a60657fa-e2e7-4f8f-8128-a882534ae8c5,OwaAuth,malware,S0072,enterprise,Windows,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
malware--a705b085-1eae-455e-8f4d-842483d814eb,Cadelspy,malware,S0454,enterprise,Windows,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,0
malware--a7881f21-e978-4fe4-af56-92c9416a2616,Cobalt Strike,malware,S0154,enterprise,Windows | Linux | macOS,enterprise-attack,,35,72,107,0.04899267399267399,0.016025641025641024,0.03296703296703297,0.0012000964130958079,0.016025641025641024,1
malware--a87c8100-8735-440e-8ee4-27aabb643592,SampleCheck5000,malware,S1168,enterprise,Windows,enterprise-attack,,2,10,12,0.005494505494505494,0.0009157509157509158,0.004578754578754579,0.0,0.0009157509157509158,0
malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,SUNBURST,malware,S0559,enterprise,Windows,enterprise-attack,,2,36,38,0.0173992673992674,0.0009157509157509158,0.016483516483516484,0.0,0.0009157509157509158,0
malware--a8a778f5-0035-4870-bb25-53dc05029586,EvilBunny,malware,S0396,enterprise,Windows,enterprise-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,0
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,Wingbird,malware,S0176,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,3
malware--aa1462a1-d065-416c-b354-bedd04998c7f,Cobian RAT,malware,S0338,enterprise,Windows,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
malware--aad11e34-02ca-4220-91cd-2ed420af4db3,HotCroissant,malware,S0431,enterprise,Windows,enterprise-attack,,1,20,21,0.009615384615384616,0.0004578754578754579,0.009157509157509158,0.0,0.0004578754578754579,0
malware--aae22730-e571-4d17-b037-65f2a3e26213,ServHelper,malware,S0382,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,1
malware--aaf3fa65-8b27-4e68-91de-2b7738fe4c82,JCry,malware,S0389,enterprise,,enterprise-attack,,0,7,7,0.003205128205128205,0.0,0.003205128205128205,0.0,0.0,0
malware--ab3580c8-8435-4117-aace-3d9fbe46aa56,Unknown Logger,malware,S0130,enterprise,Windows,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,0
malware--ac61f1f9-7bb1-465e-9b8a-c2ce8e88baf5,REvil,malware,S0496,enterprise,Windows,enterprise-attack | ics-attack,,2,43,45,0.020604395604395604,0.0009157509157509158,0.019688644688644688,0.0,0.0009157509157509158,0
malware--ad4f146f-e3ec-444a-ba71-24bffd7f0f8e,RIPTIDE,malware,S0003,enterprise,Windows,enterprise-attack,,1,2,3,0.0013736263736263735,0.0004578754578754579,0.0009157509157509158,0.0,0.0004578754578754579,4
malware--ade37ada-14af-4b44-b36c-210eec255d53,Valak,malware,S0476,enterprise,Windows,enterprise-attack,,1,34,35,0.016025641025641024,0.0004578754578754579,0.015567765567765568,0.0,0.0004578754578754579,0
malware--ae91fb8f-5031-4f57-9839-e3be3ed503f0,Samurai,malware,S1099,enterprise,Windows,enterprise-attack,,1,19,20,0.009157509157509158,0.0004578754578754579,0.0086996336996337,0.0,0.0004578754578754579,0
malware--ae9d818d-95d0-41da-b045-9cabea1ca164,PinchDuke,malware,S0048,enterprise,Windows,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,1
malware--aea6d6b8-d832-4c90-a1bb-f52c6684db6c,Milan,malware,S1015,enterprise,Windows,enterprise-attack,,1,20,21,0.009615384615384616,0.0004578754578754579,0.009157509157509158,0.0,0.0004578754578754579,0
malware--af2ad3b7-ab6a-4807-91fd-51bcaff9acbb,USBStealer,malware,S0136,enterprise,Windows,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,0
malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29,OSX_OCEANLOTUS.D,malware,S0352,enterprise,macOS,enterprise-attack,,1,28,29,0.013278388278388278,0.0004578754578754579,0.01282051282051282,0.0,0.0004578754578754579,0
malware--b0381480-d5ba-4dd8-a39e-fb8f1afea3a0,OilBooster,malware,S1172,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--b0f13390-cec7-4814-b37c-ccec01887faa,CCBkdr,malware,S0222,enterprise,Windows,enterprise-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,1
malware--b136d088-a829-432c-ac26-5529c26d4c7e,OnionDuke,malware,S0052,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,1
malware--b143dfa4-e944-43ff-8429-bfffc308c517,Taidoor,malware,S0011,enterprise,Windows,enterprise-attack,,0,20,20,0.009157509157509158,0.0,0.009157509157509158,0.0,0.0,0
malware--b1de6916-7a22-4460-8d26-6b5483ffaa2a,SHIPSHAPE,malware,S0028,enterprise,,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,0
malware--b2203c59-4089-4ee4-bfe1-28fa25f0dbfe,Cherry Picker,malware,S0107,enterprise,Windows,enterprise-attack,,0,3,3,0.0013736263736263735,0.0,0.0013736263736263735,0.0,0.0,3
malware--b2b0b946-be0a-4a7f-9c32-a2e5211d1cd9,SUPERNOVA,malware,S0578,enterprise,Windows,enterprise-attack,,0,5,5,0.0022893772893772895,0.0,0.0022893772893772895,0.0,0.0,0
malware--b2c5d3ca-b43a-4888-ad8d-e2d43497bf85,P2P ZeuS,malware,S0016,enterprise,Windows,enterprise-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
malware--b2d134a1-7bd5-4293-94d4-8fc978cb1cd7,Kivars,malware,S0437,enterprise,Windows,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,0
malware--b30d999d-64e0-4e35-9856-884e4b83d611,CaddyWiper,malware,S0693,enterprise,Windows,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,0
malware--b350b47f-88fe-4921-8538-6d9c59bac84e,Cyclops Blink,malware,S0687,enterprise,Network Devices,enterprise-attack,,1,21,22,0.010073260073260074,0.0004578754578754579,0.009615384615384616,0.0,0.0004578754578754579,0
malware--b42378e0-f147-496f-992a-26a49705395b,PoisonIvy,malware,S0012,enterprise,Windows,enterprise-attack,,15,15,30,0.013736263736263736,0.006868131868131868,0.006868131868131868,0.00017338825601537466,0.006868131868131868,0
malware--b45747dc-87ca-4597-a245-7e16a61bc491,Seasalt,malware,S0345,enterprise,Windows,enterprise-attack,,1,10,11,0.005036630036630037,0.0004578754578754579,0.004578754578754579,0.0,0.0004578754578754579,0
malware--b4783be3-35d9-4a56-ac8d-1f3e1c9d9a84,NativeZone,malware,S0637,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--b4d80f8b-d2b9-4448-8844-4bef777ed676,NanoCore,malware,S0336,enterprise,Windows,enterprise-attack,,4,13,17,0.007783882783882784,0.0018315018315018315,0.005952380952380952,0.0,0.0018315018315018315,0
malware--b51797f7-57da-4210-b8ac-b8632ee75d70,TajMahal,malware,S0467,enterprise,Windows,enterprise-attack,,0,24,24,0.010989010989010988,0.0,0.010989010989010988,0.0,0.0,0
malware--b57f419e-8b12-49d3-886b-145383725dcd,PLEAD,malware,S0435,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--b5a8fb8b-4ff1-43e5-a1ad-75ae565f5175,Raccoon Stealer,malware,S1148,enterprise,Windows,enterprise-attack,,1,24,25,0.011446886446886446,0.0004578754578754579,0.010989010989010988,0.0,0.0004578754578754579,0
malware--b5dc19b7-588d-403b-848d-c868bd61ffa1,IPsec Helper,malware,S1132,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--b6b3dfc7-9a81-43ff-ac04-698bad48973a,Daserf,malware,S0187,enterprise,Windows,enterprise-attack,,1,16,17,0.007783882783882784,0.0004578754578754579,0.007326007326007326,0.0,0.0004578754578754579,0
malware--b7010785-699f-412f-ba49-524da6033c76,GoldFinder,malware,S0597,enterprise,Windows,enterprise-attack,,2,3,5,0.0022893772893772895,0.0009157509157509158,0.0013736263736263735,0.0,0.0009157509157509158,1
malware--b7e9880a-7a7c-4162-bddb-e28e8ef2bf1f,Carbon,malware,S0335,enterprise,Windows,enterprise-attack,,1,18,19,0.0086996336996337,0.0004578754578754579,0.008241758241758242,0.0,0.0004578754578754579,0
malware--b865dded-0553-4962-a44b-6fe7863effed,LoJax,malware,S0397,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,3
malware--b879758f-bbc4-4cab-b5ba-177ac9b009b4,Cardinal RAT,malware,S0348,enterprise,Windows,enterprise-attack,,0,22,22,0.010073260073260074,0.0,0.010073260073260074,0.0,0.0,0
malware--b8d48deb-450c-44f6-a934-ac8765aa89cb,DanBot,malware,S1014,enterprise,Windows,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,0
malware--b8eb28e4-48a6-40ae-951a-328714f75eda,BISCUIT,malware,S0017,enterprise,Windows,enterprise-attack,,1,10,11,0.005036630036630037,0.0004578754578754579,0.004578754578754579,0.0,0.0004578754578754579,0
malware--b8fdef82-d2cf-4948-8949-6466357b1be1,Calisto,malware,S0274,enterprise,macOS,enterprise-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,3
malware--b921a2fa-09fe-46b8-bd3c-8118781bf1f8,Solar,malware,S1166,enterprise,Windows,enterprise-attack,,2,8,10,0.004578754578754579,0.0009157509157509158,0.003663003663003663,0.0,0.0009157509157509158,0
malware--b96680d1-5eb3-4f07-b95c-00ab904ac236,Pisloader,malware,S0124,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,0
malware--b9704a7d-feef-4af9-8898-5280f1686326,GoldenSpy,malware,S0493,enterprise,Windows,enterprise-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,0
malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8,Gold Dragon,malware,S0249,enterprise,Windows,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,0
malware--b9eec47e-98f4-4b3c-b574-3fa8a87ebe05,RGDoor,malware,S0258,enterprise,Windows,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,0
malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,Ramsay,malware,S0458,enterprise,Windows,enterprise-attack,,0,39,39,0.017857142857142856,0.0,0.017857142857142856,0.0,0.0,0
malware--bae6edd1-eb36-4581-ba7e-6cbfe0e24eac,Neo-reGeorg,malware,S1189,enterprise,Network Devices | Windows | macOS | Linux,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,1
malware--bb3c1098-d654-4620-bf40-694386d28921,FakeM,malware,S0076,enterprise,Windows,enterprise-attack,,1,4,5,0.0022893772893772895,0.0004578754578754579,0.0018315018315018315,0.0,0.0004578754578754579,0
malware--bbcd7a02-ef24-4171-ac94-a93540173b94,Carberp,malware,S0484,enterprise,Windows,enterprise-attack,,0,25,25,0.011446886446886446,0.0,0.011446886446886446,0.0,0.0,0
malware--bcaae558-9697-47a2-9ec7-c75000ddf58c,FRAMESTING,malware,S1120,enterprise,Network Devices,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,3
malware--bd0536d7-b081-43ae-a773-cfb057c5b988,HARDRAIN,malware,S0246,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--bd2ebee8-7c38-408a-871d-221012104222,NKAbuse,malware,S1107,enterprise,Linux | macOS | Windows,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,3
malware--bd7a9e13-69fa-4243-a5e5-04326a63f9f2,Pillowmint,malware,S0517,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--bdad6f3b-de88-42fa-9295-d29b5271808e,TrailBlazer,malware,S0682,enterprise,Windows,enterprise-attack,,2,5,7,0.003205128205128205,0.0009157509157509158,0.0022893772893772895,0.0,0.0009157509157509158,3
malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,Revenge RAT,malware,S0379,enterprise,Windows,enterprise-attack,,2,18,20,0.009157509157509158,0.0009157509157509158,0.008241758241758242,0.0,0.0009157509157509158,0
malware--bdee9574-7479-4073-a7dc-e86d8acd073a,MacMa,malware,S1016,enterprise,macOS,enterprise-attack,,1,27,28,0.01282051282051282,0.0004578754578754579,0.012362637362637362,0.0,0.0004578754578754579,0
malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b,FunnyDream,malware,S1044,enterprise,Windows,enterprise-attack,,1,37,38,0.0173992673992674,0.0004578754578754579,0.01694139194139194,0.0,0.0004578754578754579,0
malware--be471c69-12d5-4bcc-9dad-3d42c3dbca4b,ROADSWEEP,malware,S1150,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--bf48e7f8-752c-4ce8-bf8f-748edacd8fa6,SUNSPOT,malware,S0562,enterprise,Windows,enterprise-attack,,2,12,14,0.00641025641025641,0.0009157509157509158,0.005494505494505494,0.0,0.0009157509157509158,0
malware--bfcb4a75-b6f0-489b-b506-836bfba3d70e,MOPSLED,malware,S1221,enterprise,Linux,enterprise-attack,,2,6,8,0.003663003663003663,0.0009157509157509158,0.002747252747252747,3.853843896216778e-06,0.0009157509157509158,4
malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4,More_eggs,malware,S0284,enterprise,Windows,enterprise-attack,,3,15,18,0.008241758241758242,0.0013736263736263735,0.006868131868131868,0.0001061389280214946,0.0013736263736263737,0
malware--c009560a-f097-45a3-8f9f-78ec1440a783,SysUpdate,malware,S0663,enterprise,Windows | Linux,enterprise-attack,,1,31,32,0.014652014652014652,0.0004578754578754579,0.014194139194139194,0.0,0.0004578754578754579,0
malware--c0c45d38-fe57-4cd4-b2b2-9ecd0ddd4ca9,TinyZBot,malware,S0004,enterprise,Windows,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,0
malware--c113230f-f044-423b-af63-9b63c802f5ae,OutSteel,malware,S1017,enterprise,Windows,enterprise-attack,,1,17,18,0.008241758241758242,0.0004578754578754579,0.007783882783882784,0.0,0.0004578754578754579,0
malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,BackConfig,malware,S0475,enterprise,Windows,enterprise-attack,,1,16,17,0.007783882783882784,0.0004578754578754579,0.007326007326007326,0.0,0.0004578754578754579,0
malware--c19d19ae-dd58-4584-8469-966bbeaa80e3,PowGoop,malware,S1046,enterprise,Windows,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,0
malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab,Kwampirs,malware,S0236,enterprise,Windows,enterprise-attack,,1,22,23,0.010531135531135532,0.0004578754578754579,0.010073260073260074,0.0,0.0004578754578754579,1
malware--c251e4a5-9a2e-4166-8e42-442af75c3b9a,Nerex,malware,S0210,enterprise,Windows,enterprise-attack,,1,4,5,0.0022893772893772895,0.0004578754578754579,0.0018315018315018315,0.0,0.0004578754578754579,0
malware--c26f1c05-b861-4970-94dc-2f7f921a3074,BoomBox,malware,S0635,enterprise,Windows,enterprise-attack,,1,16,17,0.007783882783882784,0.0004578754578754579,0.007326007326007326,0.0,0.0004578754578754579,0
malware--c46eb8e6-bf29-4696-8008-3ddb0b4ca470,DEADEYE,malware,S1052,enterprise,Windows,enterprise-attack,,1,12,13,0.005952380952380952,0.0004578754578754579,0.005494505494505494,0.0,0.0004578754578754579,0
malware--c4de7d83-e875-4c88-8b5d-06c41e5b7e79,PUNCHTRACK,malware,S0197,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,0
malware--c541efb4-e7b1-4ad6-9da8-b4e113f5dd42,Proton,malware,S0279,enterprise,macOS,enterprise-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,3
malware--c5e9cb46-aced-466c-85ea-7db5572ad9ec,Trojan.Mebromi,malware,S0001,enterprise,Windows,enterprise-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,1
malware--c5ec3344-e156-4b41-accb-274362e5dae8,Mango,malware,S1169,enterprise,Windows,enterprise-attack,,2,13,15,0.006868131868131868,0.0009157509157509158,0.005952380952380952,0.0,0.0009157509157509158,0
malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952,InnaputRAT,malware,S0259,enterprise,Windows,enterprise-attack,,0,11,11,0.005036630036630037,0.0,0.005036630036630037,0.0,0.0,0
malware--c93e3079-43fb-4d8d-9e99-db63d07eadc9,WIREFIRE,malware,S1115,enterprise,Network Devices,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,0
malware--c984b414-b766-44c5-814a-2fe96c913c12,Kessel,malware,S0487,enterprise,Linux,enterprise-attack,,0,14,14,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0
malware--c9b99d03-ff11-4a48-95f0-82660d582c25,GrimAgent,malware,S0632,enterprise,Windows,enterprise-attack,,2,25,27,0.012362637362637362,0.0009157509157509158,0.011446886446886446,5.6108395999437166e-05,0.0009157509157509158,0
malware--c9ccc4df-1f56-49e7-ad57-b383e1451688,LookBack,malware,S0582,enterprise,Windows,enterprise-attack,,0,16,16,0.007326007326007326,0.0,0.007326007326007326,0.0,0.0,0
malware--ca0fead6-5277-427a-825b-42ff1fbe476e,STEADYPULSE,malware,S1112,enterprise,Network Devices,enterprise-attack,,0,5,5,0.0022893772893772895,0.0,0.0022893772893772895,0.0,0.0,0
malware--cad3ba95-8c89-4146-ab10-08daa813f9de,Clop,malware,S0611,enterprise,Windows,enterprise-attack,,1,17,18,0.008241758241758242,0.0004578754578754579,0.007783882783882784,0.0,0.0004578754578754579,0
malware--cafd0bf8-2b9c-46c7-ae3c-3e0f42c5062e,NetTraveler,malware,S0033,enterprise,Windows,enterprise-attack,,1,2,3,0.0013736263736263735,0.0004578754578754579,0.0009157509157509158,0.0,0.0004578754578754579,0
malware--cb444a16-3ea5-4a91-88c6-f329adcb8af3,YAHOYAH,malware,S0388,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae,Lokibot,malware,S0447,enterprise,Windows,enterprise-attack,,1,28,29,0.013278388278388278,0.0004578754578754579,0.01282051282051282,0.0,0.0004578754578754579,0
malware--cb7bcf6f-085f-41db-81ee-4b68481661b5,CallMe,malware,S0077,enterprise,macOS,enterprise-attack,,1,4,5,0.0022893772893772895,0.0004578754578754579,0.0018315018315018315,0.0,0.0004578754578754579,0
malware--cba78a1c-186f-4112-9e6a-be1839f030f7,ROCKBOOT,malware,S0112,enterprise,Windows,enterprise-attack,,1,1,2,0.0009157509157509158,0.0004578754578754579,0.0004578754578754579,0.0,0.0004578754578754579,1
malware--cbf646f1-7db5-4dc6-808b-0094313949df,CloudDuke,malware,S0054,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,4
malware--cc4c1287-9c86-4447-810c-744f3880ec37,Egregor,malware,S0554,enterprise,Windows,enterprise-attack,,0,25,25,0.011446886446886446,0.0,0.011446886446886446,0.0,0.0,0
malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c,PoetRAT,malware,S0428,enterprise,Windows,enterprise-attack,,0,35,35,0.016025641025641024,0.0,0.016025641025641024,0.0,0.0,0
malware--ccd61dfc-b03f-4689-8c18-7c97eab08472,CHOPSTICK,malware,S0023,enterprise,Windows | Linux,enterprise-attack,,1,19,20,0.009157509157509158,0.0004578754578754579,0.0086996336996337,0.0,0.0004578754578754579,0
